千代田,101718
中央,82939
港,58242
新宿,13418
文京,36398
台東,55927
墨田,77816
江東,43145
品川,39666
目黒,52656
大田,139934
世田谷,103506
渋谷,124406
中野,82838
杉並,179751
豊島,50763
北,67572
荒川,101103
板橋,58339
練馬,65160
足立,43437
葛飾,128474
江戸川,135197
八王子,78821
立川,27450
武蔵野,23730
三鷹,30152
青梅,14902
府中,40103
昭島,17130
調布,38702
町田,59561
小金井,18866
小平,27085
日野,26887
東村山,18871
国分寺,18634
国立,10461
福生,8047
狛江,13169
東大和,11719
清瀬,9003
東久留米,15863
武蔵村山,10820
多摩,18959
稲城,13625
羽村,7206
あきる野,10286
西東京,32161
瑞穂,3966
日の出,2159
檜原,141
奥多摩,410
大島,874
利島,28
新島,160
神津島,269
三宅,160
御蔵島,53
八丈,444
青ヶ島,5
小笠原,330
都外,216265
調査中,1898
