千代田,1848
中央,5668
港,9982
新宿,18470
文京,5323
台東,6552
墨田,7239
江東,13192
品川,12044
目黒,10200
大田,19338
世田谷,27780
渋谷,9879
中野,12058
杉並,15557
豊島,10703
北,9450
荒川,5710
板橋,14486
練馬,17617
足立,17787
葛飾,12390
江戸川,18229
八王子,9831
立川,3246
武蔵野,3163
三鷹,3724
青梅,1667
府中,4365
昭島,1855
調布,4605
町田,7104
小金井,2175
小平,2937
日野,2832
東村山,2119
国分寺,2088
国立,1105
福生,1140
狛江,1463
東大和,1203
清瀬,1041
東久留米,1839
武蔵村山,1059
多摩,2107
稲城,1502
羽村,841
あきる野,1135
西東京,4085
瑞穂,411
日の出,166
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29296
調査中,185
